bulk_id,formula,adsorbate,E_adslab,E_slab,anomaly
mp-126,Pt,NO2,3.547408103942871,-0.7397299408912659,False
mp-126,Pt,NO,2.011390209197998,-0.7397299408912659,False
mp-126,Pt,N,0.7919526696205139,-0.7397299408912659,False
mp-126,Pt,NH,-0.032877326011657715,-0.7397299408912659,False
mp-126,Pt,NH3,-1.621203899383545,-0.7397299408912659,False
no3rr-Cu3Ni,Cu3Ni,NO3,5.091586112976074,-0.7413266897201538,False
no3rr-Cu3Ni,Cu3Ni,NO2,3.7420949935913086,-0.7413266897201538,False
no3rr-Cu3Ni,Cu3Ni,NO,1.8202002048492432,-0.7413266897201538,False
no3rr-Cu3Ni,Cu3Ni,N,-0.46938127279281616,-0.7413266897201538,False
no3rr-Cu3Ni,Cu3Ni,NH,-0.8483072519302368,-0.7413266897201538,False
no3rr-Cu3Ni,Cu3Ni,NH3,-0.927528977394104,-0.7413266897201538,False
no3rr-Cu3Co,CoCu3,NO3,5.003507614135742,-0.7174559235572815,False
no3rr-Cu3Co,CoCu3,NO2,2.8518621921539307,-0.7174559235572815,False
no3rr-Cu3Co,CoCu3,NO,0.775844156742096,-0.7174559235572815,False
no3rr-Cu3Co,CoCu3,N,-0.4845663607120514,-0.7174559235572815,False
no3rr-Cu3Co,CoCu3,NH,-0.3841013014316559,-0.7174559235572815,False
no3rr-Cu3Co,CoCu3,NH3,-1.678521752357483,-0.7174559235572815,False
no3rr-Cu3Fe,Cu3Fe,NO3,5.008734703063965,-0.7258484363555908,False
no3rr-Cu3Fe,Cu3Fe,NO2,1.9510586261749268,-0.7258484363555908,False
no3rr-Cu3Fe,Cu3Fe,NO,0.10028839111328125,-0.7258484363555908,False
no3rr-Cu3Fe,Cu3Fe,N,-1.5800726413726807,-0.7258484363555908,False
no3rr-Cu3Fe,Cu3Fe,NH,-0.5201821327209473,-0.7258484363555908,False
no3rr-Cu3Fe,Cu3Fe,NH3,-1.7816541194915771,-0.7258484363555908,False
no3rr-Cu3Pd,Cu3Pd,NO3,5.818055152893066,-0.7510741949081421,False
no3rr-Cu3Pd,Cu3Pd,NO2,3.94468355178833,-0.7510741949081421,False
no3rr-Cu3Pd,Cu3Pd,NO,3.4128708839416504,-0.7510741949081421,False
no3rr-Cu3Pd,Cu3Pd,N,1.0340604782104492,-0.7510741949081421,False
no3rr-Cu3Pd,Cu3Pd,NH,0.6364608407020569,-0.7510741949081421,False
no3rr-Cu3Pd,Cu3Pd,NH3,-1.1413108110427856,-0.7510741949081421,False
no3rr-Cu3Rh,Cu3Rh,NO3,5.349771499633789,-0.7409448623657227,False
no3rr-Cu3Rh,Cu3Rh,NO2,3.967397689819336,-0.7409448623657227,False
no3rr-Cu3Rh,Cu3Rh,NO,1.5432546138763428,-0.7409448623657227,False
no3rr-Cu3Rh,Cu3Rh,N,-0.5853137969970703,-0.7409448623657227,False
no3rr-Cu3Rh,Cu3Rh,NH,-0.11095786094665527,-0.7409448623657227,False
no3rr-Cu3Rh,Cu3Rh,NH3,-0.9637648463249207,-0.7409448623657227,False
no3rr-Cu3Pt,Cu3Pt,NO3,6.03226900100708,-0.7306802868843079,False
no3rr-Cu3Pt,Cu3Pt,NO2,3.9475975036621094,-0.7306802868843079,False
no3rr-Cu3Pt,Cu3Pt,NO,3.6407508850097656,-0.7306802868843079,False
no3rr-Cu3Pt,Cu3Pt,N,0.6875724196434021,-0.7306802868843079,False
no3rr-Cu3Pt,Cu3Pt,NH,0.8676207661628723,-0.7306802868843079,False
no3rr-Cu3Pt,Cu3Pt,NH3,-1.1763174533843994,-0.7306802868843079,False
no3rr-Cu3Zn,Cu3Zn,NO3,5.181349277496338,-0.7601255178451538,False
no3rr-Cu3Zn,Cu3Zn,NO2,3.442058563232422,-0.7601255178451538,False
no3rr-Cu3Zn,Cu3Zn,NO,2.6712164878845215,-0.7601255178451538,False
no3rr-Cu3Zn,Cu3Zn,N,0.8940561413764954,-0.7601255178451538,False
no3rr-Cu3Zn,Cu3Zn,NH,-0.13196086883544922,-0.7601255178451538,False
no3rr-Cu3Zn,Cu3Zn,NH3,-0.8851147890090942,-0.7601255178451538,True
no3rr-Cu3Sn,Cu3Sn,NO3,5.737229824066162,-0.7176740765571594,False
no3rr-Cu3Sn,Cu3Sn,NO2,4.098631381988525,-0.7176740765571594,False
no3rr-Cu3Sn,Cu3Sn,NO,3.236612558364868,-0.7176740765571594,False
no3rr-Cu3Sn,Cu3Sn,N,2.2066245079040527,-0.7176740765571594,False
no3rr-Cu3Sn,Cu3Sn,NH,1.0189285278320312,-0.7176740765571594,False
no3rr-Cu3Sn,Cu3Sn,NH3,-0.8497693538665771,-0.7176740765571594,True
no3rr-Cu3Ag,AgCu3,NO3,5.427391052246094,-0.7663934230804443,False
no3rr-Cu3Ag,AgCu3,NO2,3.7506585121154785,-0.7663934230804443,False
no3rr-Cu3Ag,AgCu3,NO,3.4919304847717285,-0.7663934230804443,False
no3rr-Cu3Ag,AgCu3,N,1.8451874256134033,-0.7663934230804443,False
no3rr-Cu3Ag,AgCu3,NH,1.2764461040496826,-0.7663934230804443,False
no3rr-Cu3Ag,AgCu3,NH3,-1.048109531402588,-0.7663934230804443,False
no3rr-Ni3Cu,CuNi3,NO3,5.579187870025635,-0.7383188009262085,False
no3rr-Ni3Cu,CuNi3,NO2,3.383861541748047,-0.7383188009262085,False
no3rr-Ni3Cu,CuNi3,NO,1.897712230682373,-0.7383188009262085,False
no3rr-Ni3Cu,CuNi3,N,-0.2777119278907776,-0.7383188009262085,False
no3rr-Ni3Cu,CuNi3,NH,-0.3188985586166382,-0.7383188009262085,False
no3rr-Ni3Cu,CuNi3,NH3,-0.8801343441009521,-0.7383188009262085,False
no3rr-Co3Cu,Co3Cu,NO3,5.042573928833008,-0.7261506915092468,False
no3rr-Co3Cu,Co3Cu,NO2,3.022135019302368,-0.7261506915092468,False
no3rr-Co3Cu,Co3Cu,NO,1.0745389461517334,-0.7261506915092468,False
no3rr-Co3Cu,Co3Cu,N,-0.43664729595184326,-0.7261506915092468,False
no3rr-Co3Cu,Co3Cu,NH,-0.9803279638290405,-0.7261506915092468,False
no3rr-Co3Cu,Co3Cu,NH3,-0.7167449593544006,-0.7261506915092468,True
no3rr-Pd3Cu,CuPd3,NO3,5.452004909515381,-0.7384893298149109,False
no3rr-Pd3Cu,CuPd3,NO2,3.922515392303467,-0.7384893298149109,False
no3rr-Pd3Cu,CuPd3,NO,1.7739100456237793,-0.7384893298149109,False
no3rr-Pd3Cu,CuPd3,N,0.930328905582428,-0.7384893298149109,False
no3rr-Pd3Cu,CuPd3,NH,0.36652880907058716,-0.7384893298149109,False
no3rr-Pd3Cu,CuPd3,NH3,-0.9234681725502014,-0.7384893298149109,False
no3rr-Ni3Fe,FeNi3,NO3,2.260972499847412,-0.751376211643219,True
no3rr-Ni3Fe,FeNi3,NO2,3.2530879974365234,-0.751376211643219,False
no3rr-Ni3Fe,FeNi3,NO,1.1205604076385498,-0.751376211643219,False
no3rr-Ni3Fe,FeNi3,N,-1.393355131149292,-0.751376211643219,False
no3rr-Ni3Fe,FeNi3,NH,-1.7625861167907715,-0.751376211643219,False
no3rr-Ni3Fe,FeNi3,NH3,-1.5302338600158691,-0.751376211643219,False
no3rr-Ni3Co,CoNi3,NO3,4.308680057525635,-0.7418144941329956,True
no3rr-Ni3Co,CoNi3,NO2,3.0870656967163086,-0.7418144941329956,False
no3rr-Ni3Co,CoNi3,NO,0.7009274363517761,-0.7418144941329956,False
no3rr-Ni3Co,CoNi3,N,-1.531020998954773,-0.7418144941329956,False
no3rr-Ni3Co,CoNi3,NH,-1.4469276666641235,-0.7418144941329956,False
no3rr-Ni3Co,CoNi3,NH3,-0.9351909756660461,-0.7418144941329956,True
no3rr-Co3Pd,Co3Pd,NO3,5.2248053550720215,-0.751724362373352,False
no3rr-Co3Pd,Co3Pd,NO2,3.7509994506835938,-0.751724362373352,False
no3rr-Co3Pd,Co3Pd,NO,1.1229524612426758,-0.751724362373352,False
no3rr-Co3Pd,Co3Pd,N,-0.07024133205413818,-0.751724362373352,False
no3rr-Co3Pd,Co3Pd,NH,-0.31812435388565063,-0.751724362373352,False
no3rr-Co3Pd,Co3Pd,NH3,-0.9017754197120667,-0.751724362373352,True
