bulk_id,formula,adsorbate,E_adslab,E_slab,anomaly
mp-74,Rh,NH3,-1.4323680400848389,-0.755622148513794,False
mp-126,Pt,NO3,5.788661956787109,-0.7398650050163269,False
mp-126,Pt,NO2,3.540815830230713,-0.7398650050163269,False
mp-126,Pt,NO,1.6692326068878174,-0.7398650050163269,False
mp-126,Pt,N,0.7931336760520935,-0.7398650050163269,False
mp-126,Pt,NH,-0.0017362236976623535,-0.7398650050163269,False
mp-126,Pt,NH3,-1.6197185516357422,-0.7398650050163269,False
no3rr-Cu3Ni,Cu3Ni,NO3,5.094737529754639,-0.7412309646606445,False
no3rr-Cu3Ni,Cu3Ni,NO2,3.5576066970825195,-0.7412309646606445,False
no3rr-Cu3Ni,Cu3Ni,NO,1.8090498447418213,-0.7412309646606445,False
no3rr-Cu3Ni,Cu3Ni,N,-0.4986114203929901,-0.7412309646606445,False
no3rr-Cu3Ni,Cu3Ni,NH,-0.8575069904327393,-0.7412309646606445,False
no3rr-Cu3Ni,Cu3Ni,NH3,-0.9284763932228088,-0.7412309646606445,False
no3rr-Cu3Co,CoCu3,NO3,5.187798023223877,-0.7173148393630981,False
no3rr-Cu3Co,CoCu3,NO2,2.8552777767181396,-0.7173148393630981,False
no3rr-Cu3Co,CoCu3,NO,0.7613630890846252,-0.7173148393630981,False
no3rr-Cu3Co,CoCu3,N,-0.9239373207092285,-0.7173148393630981,False
no3rr-Cu3Co,CoCu3,NH,-0.5549070835113525,-0.7173148393630981,False
no3rr-Cu3Co,CoCu3,NH3,-1.6784203052520752,-0.7173148393630981,False
no3rr-Cu3Fe,Cu3Fe,NO3,4.156813621520996,-0.7258701920509338,True
no3rr-Cu3Fe,Cu3Fe,NO2,1.927295207977295,-0.7258701920509338,False
no3rr-Cu3Fe,Cu3Fe,NO,0.11406594514846802,-0.7258701920509338,False
no3rr-Cu3Fe,Cu3Fe,N,-1.761091709136963,-0.7258701920509338,False
no3rr-Cu3Fe,Cu3Fe,NH,-0.5056591629981995,-0.7258701920509338,False
no3rr-Cu3Fe,Cu3Fe,NH3,-1.6343154907226562,-0.7258701920509338,False
no3rr-Cu3Pd,Cu3Pd,NO3,5.6344075202941895,-0.7445855140686035,False
no3rr-Cu3Pd,Cu3Pd,NO2,3.9435882568359375,-0.7445855140686035,False
no3rr-Cu3Pd,Cu3Pd,NO,3.0068607330322266,-0.7445855140686035,False
no3rr-Cu3Pd,Cu3Pd,N,1.0360877513885498,-0.7445855140686035,False
no3rr-Cu3Pd,Cu3Pd,NH,0.6620413661003113,-0.7445855140686035,False
no3rr-Cu3Pd,Cu3Pd,NH3,-1.1420905590057373,-0.7445855140686035,False
no3rr-Cu3Rh,Cu3Rh,NO3,5.383821487426758,-0.7411438226699829,False
no3rr-Cu3Rh,Cu3Rh,NO2,3.590562343597412,-0.7411438226699829,False
no3rr-Cu3Rh,Cu3Rh,NO,1.5802345275878906,-0.7411438226699829,False
no3rr-Cu3Rh,Cu3Rh,N,-0.6124384999275208,-0.7411438226699829,False
no3rr-Cu3Rh,Cu3Rh,NH,-0.6967729330062866,-0.7411438226699829,False
no3rr-Cu3Rh,Cu3Rh,NH3,-0.9269542694091797,-0.7411438226699829,False
no3rr-Cu3Pt,Cu3Pt,NO3,6.026323318481445,-0.7306092381477356,False
no3rr-Cu3Pt,Cu3Pt,NO2,3.947329044342041,-0.7306092381477356,False
no3rr-Cu3Pt,Cu3Pt,NO,3.636580467224121,-0.7306092381477356,False
no3rr-Cu3Pt,Cu3Pt,N,0.6779389977455139,-0.7306092381477356,False
no3rr-Cu3Pt,Cu3Pt,NH,0.09368324279785156,-0.7306092381477356,False
no3rr-Cu3Pt,Cu3Pt,NH3,-1.176579475402832,-0.7306092381477356,False
no3rr-Cu3Zn,Cu3Zn,NO3,5.117258071899414,-0.7603656649589539,False
no3rr-Cu3Zn,Cu3Zn,NO2,3.4639053344726562,-0.7603656649589539,False
no3rr-Cu3Zn,Cu3Zn,NO,2.95371150970459,-0.7603656649589539,False
no3rr-Cu3Zn,Cu3Zn,N,0.9150248169898987,-0.7603656649589539,False
no3rr-Cu3Zn,Cu3Zn,NH,-0.12805980443954468,-0.7603656649589539,False
no3rr-Cu3Zn,Cu3Zn,NH3,-0.8855746984481812,-0.7603656649589539,True
no3rr-Cu3Sn,Cu3Sn,NO3,5.881172180175781,-0.718187153339386,False
no3rr-Cu3Sn,Cu3Sn,NO2,4.102569103240967,-0.718187153339386,False
no3rr-Cu3Sn,Cu3Sn,NO,3.2346620559692383,-0.718187153339386,False
no3rr-Cu3Sn,Cu3Sn,N,2.205730676651001,-0.718187153339386,False
no3rr-Cu3Sn,Cu3Sn,NH,1.0206153392791748,-0.718187153339386,False
no3rr-Cu3Sn,Cu3Sn,NH3,-0.841832160949707,-0.718187153339386,True
no3rr-Cu3Ag,AgCu3,NO3,5.33603048324585,-0.7665917873382568,False
no3rr-Cu3Ag,AgCu3,NO2,3.7487902641296387,-0.7665917873382568,False
no3rr-Cu3Ag,AgCu3,NO,3.480250358581543,-0.7665917873382568,False
no3rr-Cu3Ag,AgCu3,N,1.8354625701904297,-0.7665917873382568,False
no3rr-Cu3Ag,AgCu3,NH,1.0357666015625,-0.7665917873382568,False
no3rr-Cu3Ag,AgCu3,NH3,-1.0476040840148926,-0.7665917873382568,False
no3rr-Ni3Cu,CuNi3,NO3,5.564750671386719,-0.7386999726295471,False
no3rr-Ni3Cu,CuNi3,NO2,3.409303665161133,-0.7386999726295471,False
no3rr-Ni3Cu,CuNi3,NO,1.8921310901641846,-0.7386999726295471,False
no3rr-Ni3Cu,CuNi3,N,-0.2694700360298157,-0.7386999726295471,False
no3rr-Ni3Cu,CuNi3,NH,-0.20184528827667236,-0.7386999726295471,False
no3rr-Ni3Cu,CuNi3,NH3,-0.8979066610336304,-0.7386999726295471,False
no3rr-Co3Cu,Co3Cu,NO3,5.060217380523682,-0.7260246276855469,False
no3rr-Co3Cu,Co3Cu,NO2,3.078216791152954,-0.7260246276855469,False
no3rr-Co3Cu,Co3Cu,NO,1.0947880744934082,-0.7260246276855469,False
no3rr-Co3Cu,Co3Cu,N,-0.0506821870803833,-0.7260246276855469,False
no3rr-Co3Cu,Co3Cu,NH,-0.9673867225646973,-0.7260246276855469,False
no3rr-Co3Cu,Co3Cu,NH3,-0.7250205278396606,-0.7260246276855469,True
no3rr-Pd3Cu,CuPd3,NO3,5.4221954345703125,-0.7386302351951599,False
no3rr-Pd3Cu,CuPd3,NO2,3.8622093200683594,-0.7386302351951599,False
no3rr-Pd3Cu,CuPd3,NO,1.7601921558380127,-0.7386302351951599,False
no3rr-Pd3Cu,CuPd3,N,0.9414798617362976,-0.7386302351951599,False
no3rr-Pd3Cu,CuPd3,NH,0.2522827982902527,-0.7386302351951599,False
no3rr-Pd3Cu,CuPd3,NH3,-0.9425215125083923,-0.7386302351951599,False
no3rr-Ni3Fe,FeNi3,NO3,4.63405704498291,-0.7512118220329285,False
no3rr-Ni3Fe,FeNi3,NO2,3.2680959701538086,-0.7512118220329285,False
no3rr-Ni3Fe,FeNi3,NO,1.3764605522155762,-0.7512118220329285,False
no3rr-Ni3Fe,FeNi3,N,-1.2599892616271973,-0.7512118220329285,False
no3rr-Ni3Fe,FeNi3,NH,-1.838078498840332,-0.7512118220329285,False
no3rr-Ni3Fe,FeNi3,NH3,-1.5255646705627441,-0.7512118220329285,False
no3rr-Ni3Co,CoNi3,NO3,4.33189582824707,-0.7368986010551453,True
no3rr-Ni3Co,CoNi3,NO2,3.1030185222625732,-0.7368986010551453,False
no3rr-Ni3Co,CoNi3,NO,1.6442067623138428,-0.7368986010551453,False
no3rr-Ni3Co,CoNi3,N,-1.533632516860962,-0.7368986010551453,False
no3rr-Ni3Co,CoNi3,NH,-1.6605818271636963,-0.7368986010551453,False
no3rr-Ni3Co,CoNi3,NH3,-0.9364041090011597,-0.7368986010551453,True
no3rr-Co3Pd,Co3Pd,NO3,5.368475914001465,-0.7517910599708557,False
no3rr-Co3Pd,Co3Pd,NO2,3.7353086471557617,-0.7517910599708557,False
no3rr-Co3Pd,Co3Pd,NO,1.1240499019622803,-0.7517910599708557,False
no3rr-Co3Pd,Co3Pd,N,-0.06237971782684326,-0.7517910599708557,False
no3rr-Co3Pd,Co3Pd,NH,-0.36222806572914124,-0.7517910599708557,False
no3rr-Co3Pd,Co3Pd,NH3,-0.9127802848815918,-0.7517910599708557,True
